19.2	27.8	23.4	23.0	.0	77	79
19.0	30.5	24.2	22.9	.0	78	84
20.8	29.6	23.8	23.1	.0	79	84
19.6	31.0	24.0	24.3	.0	73	75
20.0	29.5	24.3	23.6	.0	68	73
19.6	31.7	25.3	25.2	.0	68	71
19.0	32.8	25.8	25.5	.0	67	69
18.6	33.6	25.1	25.5	.0	70	76
21.2	31.8	26.1	25.0	.1	69	71
17.5	24.8	21.5	21.5	.8	84	85
18.0	24.0	20.3	20.0	.3	82	85
15.3	23.7	19.5	19.8	.0	82	84
15.8	31.2	22.1	21.3	.0	77	81
15.0	32.6	23.0	23.2	.0	73	78
19.0	26.7	22.9	23.1	.0	81	81
20.6	24.6	22.5	22.3	.0	73	71
18.6	30.2	24.0	24.0	.0	67	71
20.8	30.0	25.0	24.5	.0	73	75
20.0	34.0	26.5	25.5	.0	71	75
19.8	26.7	21.3	21.4	.8	77	79
18.2	24.5	20.0	19.2	.0	75	79
15.6	25.2	21.0	21.5	.0	73	73
14.0	30.2	22.1	20.7	.0	71	76
15.2	32.0	22.2	20.9	.0	70	75
14.3	31.6	22.1	20.7	.0	68	71
13.6	32.3	21.9	20.8	.0	67	69
14.0	32.7	22.4	21.2	.0	67	71
13.4	32.2	22.3	21.1	.0	67	73
14.8	32.8	22.5	20.9	.0	69	75
15.3	33.4	23.1	21.3	.0	64	69
13.2	33.2	22.6	20.7	.0	63	65
13.8	33.2	22.6	21.0	.0	63	65
14.0	33.3	22.7	21.8	.0	65	66
15.5	34.0	23.7	23.2	.0	64	64
15.2	31.8	23.6	24.1	.0	68	69
18.8	31.4	24.3	23.3	.0	70	74
22.0	28.6	24.7	24.0	.0	70	74
21.8	28.0	23.6	23.3	.0	83	87
20.2	33.0	26.1	26.5	.0	73	73
20.0	33.4	26.6	25.7	.0	72	75
21.8	31.5	26.1	24.8	5.0	73	77
22.2	25.3	23.2	23.1	.6	82	83
19.3	29.5	23.2	22.4	.0	71	73
15.3	30.5	22.1	21.8	.0	67	61
13.6	30.0	22.1	21.8	.0	61	62
12.4	30.6	20.6	19.4	.0	65	72
12.2	28.6	19.2	18.2	.0	65	66
13.6	30.0	20.9	21.1	.0	67	71
15.6	30.8	22.5	21.9	.0	70	75
19.5	26.8	23.0	22.1	.0	70	68
18.7	24.5	21.6	21.6	.0	81	83
19.6	24.4	21.8	21.5	.0	83	84
13.6	27.8	19.9	20.4	1.0	76	74
9.0	16.8	12.7	12.8	.0	73	76
11.5	16.6	14.6	14.8	.0	63	63
11.8	17.9	14.3	14.3	.0	72	73
12.0	21.8	16.0	15.4	.0	73	76
11.2	22.6	16.2	15.1	.0	74	81
10.0	21.4	16.0	16.7	.0	76	76
14.0	19.5	16.5	16.2	.0	81	84
13.7	21.0	16.4	14.7	.0	79	86
9.7	24.9	15.4	14.4	.0	78	86
8.5	25.4	16.7	17.5	.0	72	70
10.8	24.0	16.4	15.8	.0	72	76
11.0	27.1	17.5	17.0	.0	77	84
9.8	32.5	19.8	18.7	.0	71	73
12.6	28.0	19.5	18.6	.0	64	69
17.0	24.2	19.5	19.1	.0	67	69
14.8	27.1	19.8	18.4	.0	71	78
11.0	28.8	19.0	17.7	.0	70	74
12.5	29.1	19.7	18.4	.0	70	78
12.6	28.5	20.3	20.2	.0	69	70
11.9	26.0	19.0	18.8	.0	70	71
13.0	29.5	20.3	18.9	.0	72	78
13.4	29.0	19.5	17.8	.0	71	77
11.0	28.9	19.1	18.3	.0	71	77
17.6	28.0	21.6	20.6	.0	65	70
14.6	29.5	21.4	21.1	.0	70	74
19.2	27.4	22.0	21.9	.0	71	74
19.8	23.3	20.7	20.5	.0	89	91
18.6	27.0	21.4	20.8	.0	86	89
18.0	24.0	21.0	21.2	.0	85	87
17.5	30.5	22.1	20.1	34.0	81	91
16.8	21.2	18.3	17.7	.0	89	93
13.6	20.3	16.1	15.6	2.0	92	96
13.7	17.2	14.9	14.3	6.0	96	96
13.0	19.2	15.8	16.1	.4	92	94
10.4	17.0	14.3	15.6	2.0	87	91
7.6	10.7	8.6	8.4	.2	84	83
6.2	22.1	12.5	11.0	.0	77	88
6.2	19.2	11.4	10.4	.0	80	88
7.1	18.8	11.7	11.1	.0	84	89
11.8	17.5	13.7	12.8	.0	76	80
11.0	16.7	14.1	13.9	.0	77	82
11.0	22.0	15.6	13.6	.0	73	82
7.4	23.3	14.6	13.1	.0	78	85
9.6	23.7	15.2	14.9	.0	81	85
9.6	26.0	16.8	15.1	.0	70	81
8.1	22.2	14.1	13.0	.0	78	85
7.6	24.0	14.5	12.5	.0	75	84
8.0	25.4	15.1	13.2	.0	71	79
6.5	25.4	15.3	14.6	.0	72	79
9.8	27.8	17.9	18.6	.0	73	76
13.8	28.6	21.2	20.4	.0	71	74
14.0	24.8	19.7	19.2	.0	77	75
12.2	19.6	15.4	15.6	.8	70	68
9.7	14.0	11.7	11.8	.0	84	83
11.2	15.8	13.6	13.3	.0	82	85
11.8	20.1	15.1	14.1	.0	84	87
11.6	27.0	18.6	19.8	2.0	78	82
15.4	22.8	17.5	17.2	.2	84	84
13.0	25.0	18.5	16.9	.0	77	84
11.6	26.6	18.1	18.6	2.0	75	72
14.8	21.0	17.3	17.5	.0	83	84
13.1	22.7	16.8	15.6	.0	86	91
12.1	27.4	18.0	16.9	.0	80	84
12.0	29.7	19.6	18.9	.0	64	58
11.4	20.1	13.4	12.6	.0	49	52
4.8	19.3	12.1	11.3	.0	61	58
6.2	11.8	8.9	9.0	.0	66	69
6.0	9.5	7.3	7.4	.0	56	57
-1.3	16.6	6.5	6.0	.0	60	55
.5	19.5	8.7	7.8	.0	52	56
.2	21.6	10.0	8.9	.0	52	53
1.8	24.0	11.7	12.1	.0	50	49
5.4	26.8	14.8	13.5	.0	52	55
8.2	29.5	17.4	17.0	.0	51	54
10.2	30.5	19.4	19.2	.0	53	53
12.8	33.6	21.5	20.5	.0	58	64
13.3	31.7	21.7	21.8	.0	60	58
18.8	26.6	21.8	21.2	.0	53	51
16.0	21.6	18.1	18.0	.0	54	56
15.0	26.5	19.4	17.7	.0	55	55
10.2	27.5	18.1	15.4	.0	58	68
8.0	29.2	18.2	18.0	.0	61	64
12.0	30.9	20.8	20.4	.0	61	62
14.3	30.0	21.1	19.8	.0	64	68
14.4	23.9	18.6	18.3	.0	50	39
12.4	18.1	14.0	14.2	.0	32	33
2.0	21.3	10.5	8.7	.0	48	54
1.9	24.8	12.7	12.0	.0	48	52
5.0	27.3	15.4	15.7	.0	45	45
10.0	16.5	12.8	12.3	.0	49	52
2.0	18.6	9.7	8.6	.0	58	60
1.0	22.0	11.0	10.2	.0	49	46
3.0	24.9	12.8	11.9	.0	43	48
3.5	25.1	14.3	13.2	.0	36	36
4.3	27.2	15.0	14.1	.0	42	44
8.2	31.7	18.4	18.5	.0	43	42
11.0	34.0	22.0	22.6	.0	44	44
14.0	35.5	23.6	22.9	.0	46	48
15.8	31.2	20.8	19.0	.0	44	38
12.0	16.0	13.4	13.6	.0	25	24
5.8	16.6	11.1	11.2	.0	40	39
6.0	17.9	11.3	9.9	.0	40	40
1.5	18.2	10.8	9.5	.0	40	44
2.5	23.0	11.5	11.3	.0	45	47
2.5	27.0	14.4	14.3	.0	44	47
7.5	31.2	17.5	16.8	.0	42	43
10.7	30.4	18.8	17.7	.0	36	38
10.5	34.8	21.5	19.2	.0	37	37
13.6	36.4	23.6	22.4	.0	36	39
14.4	36.4	24.6	22.8	.0	38	41
17.9	26.0	21.5	20.6	.0	45	46
15.8	26.8	20.2	18.3	.0	45	46
12.0	33.6	21.9	22.3	.0	52	54
16.3	36.3	25.3	23.9	.0	49	49
16.7	38.0	27.1	27.1	.0	45	45
19.1	38.6	28.9	27.6	.0	44	44
20.0	38.0	29.3	28.6	.0	42	43
17.0	39.5	28.1	29.5	.0	43	37
18.4	38.3	28.5	29.5	.0	42	40
19.5	37.5	29.0	30.4	.0	46	42
19.4	32.6	22.3	21.6	.0	49	47
14.9	19.4	17.1	17.0	.0	53	53
12.6	17.0	14.5	14.8	.0	66	65
12.8	16.8	14.3	14.1	.0	64	65
11.6	15.1	13.0	12.9	.0	52	53
11.5	20.3	14.5	12.7	.0	54	62
11.0	25.6	17.6	15.8	.0	53	60
10.6	30.0	19.5	19.9	.0	53	56
13.7	33.0	23.8	26.0	.0	45	38
14.5	26.6	18.5	18.3	.0	36	34
13.0	17.2	14.5	14.6	.0	43	45
7.0	24.0	15.6	13.8	.0	45	49
5.8	25.4	15.6	14.7	.0	43	43
7.2	30.0	18.5	18.3	.0	38	39
12.6	32.7	21.7	21.6	.0	38	36
13.2	32.4	23.3	23.5	.0	39	38
13.6	25.4	17.4	17.9	.0	37	36
9.0	24.4	15.4	14.8	.0	43	43
8.8	27.8	17.7	16.4	.0	44	46
9.2	30.0	19.2	20.1	.0	45	43
12.2	33.4	22.7	23.9	.0	45	40
17.8	26.4	21.2	21.0	.0	47	48
14.8	30.8	22.1	22.8	.0	51	46
19.7	31.0	24.7	24.3	.0	32	33
17.4	32.4	24.9	23.6	.0	40	43
15.2	35.5	25.7	27.5	.0	42	33
19.0	37.6	28.7	29.4	.0	39	35
21.2	31.6	25.4	25.5	7.0	62	59
20.2	24.3	21.4	21.2	7.0	93	95
20.5	22.0	21.2	21.2	.8	93	93
20.1	24.4	22.1	22.3	8.0	84	87
20.3	24.6	21.9	21.6	17.0	90	91
19.8	24.2	21.4	21.0	2.0	88	90
17.0	30.2	23.1	23.4	.0	76	79
20.0	29.6	23.5	23.3	.0	71	72
20.1	34.3	26.7	26.5	.0	61	58
20.4	37.5	28.9	30.5	.0	53	45
21.8	38.5	30.0	30.1	.0	54	53
25.2	31.4	26.9	26.6	.0	42	42
21.7	33.8	26.6	25.6	.0	47	50
18.8	37.2	27.6	29.2	.0	53	53
17.4	30.3	23.5	24.4	.1	59	51
16.0	27.0	20.3	20.2	.0	75	77
18.3	29.0	23.1	23.5	.0	71	71
21.3	32.0	25.8	25.3	.0	61	61
21.9	31.8	26.3	26.4	.0	60	60
23.4	35.4	28.8	28.7	.0	57	59
22.8	38.5	30.6	31.7	.0	55	53
27.8	41.6	33.5	33.3	.0	44	42
19.8	35.3	28.0	29.2	40.0	65	59
18.2	25.6	21.3	21.6	.0	79	77
20.5	30.6	24.5	23.6	.0	64	71
17.4	32.0	23.9	23.0	.0	64	70
16.2	33.1	24.5	23.8	.0	58	58
16.8	35.6	26.7	28.4	.0	50	37
18.9	36.9	27.9	28.5	.0	43	45
20.6	38.6	28.9	28.7	.0	45	45
21.6	39.0	30.1	30.4	.0	48	45
22.9	35.5	27.9	27.5	1.0	58	59
16.1	25.5	20.9	21.6	.0	65	62
14.8	35.4	24.9	24.1	.0	50	49
15.8	39.0	28.0	30.4	.0	44	40
22.0	41.6	32.3	33.2	.0	40	35
23.7	42.5	31.0	30.0	.0	41	36
21.1	31.6	25.7	25.2	.0	35	32
15.8	34.9	25.5	25.1	.0	41	42
17.0	37.2	27.7	26.8	3.0	45	45
20.4	30.8	23.3	22.9	1.0	78	80
19.5	32.2	25.1	25.8	.0	65	60
21.8	36.6	28.7	28.2	.0	49	50
22.8	37.7	29.1	28.1	.0	50	53
21.9	38.9	30.3	31.0	.0	40	35
21.8	40.6	31.6	33.5	.0	43	37
24.3	39.7	32.0	32.0	22.0	43	40
22.2	32.3	23.4	23.1	.6	82	85
20.8	27.4	23.6	22.9	2.4	84	88
21.3	27.3	23.2	23.1	.8	86	86
21.7	25.2	23.2	23.0	.3	88	90
20.8	32.6	25.5	25.2	.0	68	71
22.8	35.8	28.6	28.6	.0	65	70
25.2	40.6	32.3	32.6	.0	56	53
22.0	41.6	27.7	26.1	2.0	76	73
20.4	34.7	27.2	28.3	.0	71	70
24.3	41.0	29.7	27.7	.1	66	69
20.9	35.2	28.1	28.6	.0	69	68
23.6	36.1	29.4	29.1	61.0	66	67
22.2	35.7	28.2	28.8	.0	67	65
23.0	36.0	27.5	26.2	23.0	72	77
21.2	30.6	24.8	24.0	.0	81	83
21.7	31.8	26.0	26.2	.0	72	68
23.8	27.4	25.1	24.9	8.0	76	75
22.2	29.9	25.1	24.1	.0	79	80
21.4	34.5	26.8	27.3	20.0	74	73
22.2	31.5	26.2	26.7	.0	79	80
23.0	32.5	26.8	26.6	.0	79	81
23.0	35.3	28.5	27.8	.0	72	78
21.0	28.8	23.8	23.7	7.0	86	88
20.5	35.0	26.7	26.2	.0	74	79
21.4	30.9	26.4	25.8	.0	73	78
20.8	36.1	27.9	27.2	.0	66	70
23.7	34.6	28.2	27.4	.0	64	68
23.2	38.0	29.9	29.3	.0	59	60
21.4	38.9	29.8	28.6	.0	58	64
21.8	39.4	30.3	30.3	.0	50	48
21.9	39.6	30.1	29.6	.0	55	59
23.4	40.0	30.6	30.3	.0	59	60
23.8	39.9	31.8	32.2	.0	57	50
25.0	40.8	32.1	32.4	.0	59	59
25.8	42.0	33.2	32.3	.0	55	56
26.8	43.5	31.6	29.9	13.6	61	66
23.6	36.0	29.0	29.6	.0	74	72
24.8	38.2	31.0	31.9	105.0	64	65
20.0	33.0	21.6	21.8	5.0	92	92
17.9	31.0	23.1	22.8	.0	71	78
18.3	33.8	25.6	24.7	.0	67	74
20.4	36.2	28.1	28.2	.0	68	73
24.0	37.6	30.2	29.3	.0	68	72
21.5	31.6	24.5	24.7	13.0	84	86
18.2	34.3	25.4	25.6	.0	78	84
21.4	37.0	28.2	28.9	.0	74	77
22.1	33.5	26.1	25.8	3.0	80	86
19.8	30.0	24.1	24.4	.0	78	79
21.2	33.3	26.7	26.6	.0	69	69
21.6	37.0	28.1	27.5	.0	69	67
22.4	36.2	28.3	27.4	.0	63	62
22.2	35.0	28.2	27.8	.0	68	72
22.5	37.8	29.1	28.3	4.0	64	66
22.3	38.0	29.5	29.4	.0	62	57
24.7	35.3	29.5	29.1	36.0	67	67
22.9	35.5	28.5	29.3	.0	76	74
24.2	37.3	31.2	32.1	.0	66	63
25.2	37.6	31.3	31.4	.0	66	65
25.4	38.6	31.8	31.5	.0	60	64
19.4	36.4	27.1	27.8	64.0	70	63
13.8	21.4	17.1	16.4	3.0	90	95
15.7	23.4	19.4	20.4	.0	83	82
18.2	28.0	22.6	23.6	.0	82	85
21.3	29.0	24.5	24.8	11.0	84	84
19.6	25.6	21.9	22.6	9.0	94	95
19.1	29.5	23.8	24.7	4.0	79	82
21.4	33.8	26.8	25.4	.0	78	75
21.6	35.4	27.0	25.4	.0	75	76
20.9	35.0	27.6	28.4	.0	76	77
23.4	34.6	28.2	27.3	.0	76	75
21.8	35.1	28.3	29.0	.0	68	69
22.9	35.0	28.8	29.2	.0	71	70
21.5	35.0	26.5	26.1	23.0	75	74
21.2	31.2	25.6	26.0	.0	82	85
22.8	33.0	27.0	26.2	.0	80	83
23.0	35.5	26.7	25.5	57.0	79	86
20.0	29.9	24.3	24.1	.3	83	90
22.0	32.0	26.2	25.8	.0	80	82
21.8	33.2	26.5	24.8	23.0	83	92
22.0	30.0	24.5	24.3	.0	84	86
20.4	30.3	24.4	24.2	1.0	77	81
19.7	28.1	23.1	22.5	1.0	81	86
19.6	29.5	23.7	23.4	.0	83	84
22.0	29.3	24.5	23.5	.2	84	88
22.0	29.7	24.3	23.5	38.0	86	91
20.9	28.4	23.8	23.9	.0	86	88
21.2	31.6	26.2	26.4	11.0	80	82
22.2	31.5	26.5	26.5	9.0	82	84
22.6	28.6	24.8	24.4	53.0	87	89
21.6	29.5	24.6	23.6	1.0	90	93
23.0	32.4	27.3	27.6	.0	84	83
20.4	29.5	24.5	25.5	.4	84	90
17.0	24.7	20.7	19.9	2.0	79	85
18.0	27.0	21.1	19.8	.0	74	81
16.0	28.9	22.0	23.0	.0	78	82
21.4	25.2	23.1	22.8	1.0	80	81
19.6	23.2	21.2	21.0	2.0	93	93
17.2	27.4	21.1	21.0	.0	78	82
19.6	29.0	22.9	21.6	.0	76	85
16.3	32.2	23.9	22.8	.0	73	83
18.6	33.0	25.2	24.5	.0	73	78
21.2	27.1	23.9	23.6	.0	77	77
20.8	31.0	25.4	25.2	.0	75	79
22.3	32.0	26.7	25.8	.0	76	84
21.2	26.8	23.2	22.8	.8	80	81
18.8	25.1	21.5	21.5	.4	87	90
18.8	29.3	23.6	23.9	.0	79	79
22.0	29.2	25.1	24.4	.0	81	86
21.0	32.4	26.7	26.9	.0	79	76
21.0	31.7	25.1	24.8	.0	69	70
20.6	28.2	24.3	24.2	.0	79	81
20.6	34.5	26.7	26.8	.1	72	76
17.6	27.0	22.4	23.3	7.0	85	88
14.7	18.9	16.7	16.8	.5	92	93
15.0	25.4	19.8	19.0	.0	82	90
14.0	30.2	21.9	22.4	5.0	81	86
16.2	23.4	18.8	18.9	6.0	91	91
14.6	26.0	19.3	18.5	.0	81	88
16.0	28.2	22.0	23.0	.0	76	76
21.0	26.0	22.9	22.3	1.0	81	83
18.4	24.6	21.5	21.7	.0	85	86
19.0	25.8	22.0	22.0	.5	83	85
20.6	27.4	22.7	22.1	10.0	87	91
18.4	27.0	21.8	21.2	.9	87	94
17.8	31.5	23.5	23.2	.1	82	88
20.0	30.8	25.2	24.9	36.0	79	87
20.2	28.6	23.7	23.0	2.0	86	93
21.2	30.2	25.1	25.3	.0	83	87
22.5	30.5	26.0	25.5	.0	86	89
23.8	32.0	27.2	27.3	.0	86	90
21.9	33.5	27.7	27.4	.0	80	82
23.6	32.4	27.6	27.1	.0	84	89
22.6	33.5	28.1	28.0	.0	82	84
23.4	33.3	27.1	26.3	1.0	80	75
17.9	24.3	19.9	20.2	4.0	90	94
19.0	21.8	19.8	19.8	4.0	94	96
16.9	22.4	19.2	18.5	.0	88	90
15.0	28.6	21.7	21.2	11.0	77	73
13.8	22.4	16.6	16.5	.0	82	84
12.8	22.4	16.2	15.1	.0	79	87
10.0	25.2	16.9	16.1	.0	78	88
11.8	27.0	18.6	17.9	.0	79	88
16.0	29.9	22.5	21.9	.0	74	76
20.2	23.5	21.5	21.6	.0	77	78
18.4	24.0	20.9	20.6	.0	88	90
19.4	26.1	21.8	21.8	2.0	86	91
19.3	23.2	21.5	21.5	10.0	95	96
19.8	24.0	20.8	20.4	4.0	95	98
19.0	23.9	21.0	20.6	.0	90	92
19.0	24.8	21.6	20.6	.4	87	90
18.6	23.8	20.4	20.4	.0	86	90
16.5	25.6	20.8	20.4	.0	84	88
19.0	28.0	22.7	22.6	.0	80	86
18.6	29.5	23.6	22.9	2.0	78	83
19.5	23.0	21.3	21.5	2.0	94	95
18.0	23.8	19.9	19.4	1.0	88	91
16.3	22.7	19.5	19.4	2.0	88	89
17.5	24.7	21.1	21.4	.4	88	89
19.7	24.9	22.1	22.1	.0	90	92
19.2	28.5	22.9	22.1	.0	84	91
16.4	27.2	22.0	22.0	.0	82	83
20.4	26.3	22.7	21.8	.0	83	89
17.2	24.5	21.1	20.9	3.0	90	94
20.0	28.5	23.2	22.8	5.0	86	91
20.8	27.1	23.3	22.9	4.0	90	94
19.2	28.5	24.2	23.2	.0	81	84
18.4	23.8	19.6	19.0	18.0	87	88
16.6	18.6	17.6	17.7	.0	94	95
16.4	20.4	18.6	18.7	.0	88	88
16.2	22.7	19.9	19.6	.0	87	91
17.0	26.7	20.8	19.7	.0	82	90
15.8	27.0	21.2	19.8	.0	81	89
18.0	26.9	21.4	20.0	.0	85	92
18.1	26.6	20.7	20.3	.0	88	94
19.2	25.5	21.3	20.9	.1	91	94
18.8	28.2	22.6	21.5	.0	88	93
19.4	27.5	22.5	21.4	.0	84	86
13.4	21.4	16.3	16.8	.1	79	80
8.0	15.7	13.0	13.2	.0	69	70
11.0	14.9	12.7	12.6	.0	80	83
11.1	19.5	14.3	13.3	.0	78	82
7.8	20.7	14.1	13.0	.0	80	86
8.8	21.8	14.3	14.9	.0	83	90
12.0	23.0	17.2	17.0	.0	79	83
13.5	24.9	18.8	18.5	.0	78	81
15.0	24.6	19.4	18.8	.0	81	87
13.4	20.4	17.0	17.1	.0	87	89
13.5	20.8	17.6	17.1	.0	85	88
14.0	22.3	17.3	17.0	.0	85	88
13.5	24.1	18.6	17.9	.0	81	87
13.8	25.0	18.7	19.1	.0	86	88
17.0	23.0	19.6	19.0	.0	77	79
15.9	18.6	17.0	16.9	.0	81	84
15.0	22.6	18.0	17.5	.4	84	89
13.5	21.5	17.6	17.4	.0	83	85
15.9	22.0	17.7	16.8	.0	86	89
12.9	20.0	16.4	16.7	.2	91	95
14.0	22.0	18.5	18.2	.0	87	91
17.7	28.5	21.9	22.5	.0	79	75
15.6	23.6	18.4	18.4	.0	59	58
12.6	19.5	15.0	14.2	.0	63	66
7.3	22.9	14.0	12.8	.0	76	86
8.6	20.9	14.8	15.7	.0	81	81
15.0	19.0	16.6	16.3	.6	89	90
14.6	17.0	15.7	15.6	4.0	93	94
10.8	14.6	12.8	13.0	.2	92	93
11.9	16.0	13.7	13.6	.0	90	92
12.8	18.6	15.2	14.7	.0	91	94
12.2	24.8	17.4	15.7	.0	84	94
11.5	23.6	17.4	16.7	.0	85	91
15.9	21.5	18.5	18.3	.0	84	86
17.0	21.6	18.5	18.1	.0	87	90
12.6	18.3	15.6	16.4	9.0	93	94
11.0	15.6	12.7	12.3	.0	84	87
6.4	20.3	12.2	11.0	.0	79	87
4.5	21.4	11.8	10.1	.0	75	84
4.9	22.4	12.3	10.4	.0	78	90
5.0	22.4	12.9	13.3	.0	80	85
8.5	24.8	15.9	14.9	.0	77	83
11.3	21.2	15.7	15.4	.0	86	90
15.8	21.0	17.5	17.5	.1	88	92
14.5	19.0	17.0	17.4	.3	88	92
9.4	15.5	13.0	13.8	.0	74	80
4.0	22.0	12.0	11.7	.0	74	83
8.0	22.0	13.7	11.5	.0	76	86
7.4	21.0	13.2	12.4	.0	74	83
6.0	21.0	13.1	11.3	.0	74	86
7.9	21.0	14.9	14.4	.0	77	81
8.0	23.2	15.7	16.6	.0	77	75
11.0	26.0	19.9	19.8	.0	77	83
14.2	27.0	20.2	19.2	.0	82	88
13.6	31.0	20.9	19.2	.0	78	85
16.0	25.8	19.8	18.9	.0	78	81
16.8	26.0	20.6	20.4	.0	63	62
13.8	23.0	17.9	17.7	.0	64	68
10.0	23.9	16.5	16.0	.0	69	74
8.0	25.2	16.0	16.2	.0	72	74
7.7	27.6	17.0	16.6	.0	74	82
11.4	27.6	19.0	19.6	.0	69	68
10.0	21.2	14.6	13.4	.6	75	72
7.1	18.1	11.9	10.3	.0	71	83
3.0	20.1	10.7	11.1	.0	70	76
3.5	20.8	12.1	10.5	.0	63	72
3.0	20.0	11.8	12.4	.0	67	72
6.2	23.4	14.1	13.3	.0	69	74
6.2	25.0	15.6	15.6	.0	71	80
10.4	28.4	18.2	17.5	.0	72	76
13.4	30.5	20.7	20.3	.0	72	76
15.8	31.6	22.5	20.6	.0	72	81
15.4	33.2	23.5	22.6	.0	71	73
15.0	35.6	23.8	20.8	.0	63	72
15.9	22.6	17.9	17.8	.0	71	78
14.8	26.1	18.7	16.8	.0	66	76
10.5	28.0	18.5	18.6	.0	71	78
15.0	21.6	18.0	18.1	.0	45	38
12.2	20.0	15.1	14.2	.0	52	54
9.2	21.9	14.8	13.3	.0	61	65
7.3	29.0	17.0	17.0	.0	66	70
12.0	28.3	19.5	19.2	.0	64	67
17.2	22.0	19.4	19.7	.0	60	60
13.0	17.2	14.7	14.5	.0	66	71
10.8	23.5	16.3	15.9	.0	58	57
6.7	26.0	16.1	15.6	.0	58	61
9.1	29.7	18.7	19.8	.0	60	64
13.5	31.7	21.7	21.3	.0	64	69
14.0	33.0	22.5	21.1	.0	65	68
13.8	34.1	23.4	21.7	.0	62	63
14.1	35.5	24.0	23.1	.0	60	61
15.0	33.4	23.1	23.0	.0	62	61
15.8	35.0	23.9	23.3	.0	62	62
14.6	36.8	25.5	24.0	.0	59	59
14.5	31.6	22.9	22.2	.0	57	50
15.2	21.6	17.5	17.8	.0	45	46
12.0	22.5	17.0	16.2	.0	56	60
8.0	24.2	16.1	15.2	.0	59	62
6.8	27.1	17.3	17.2	.0	57	59
8.2	29.6	19.3	19.4	.0	58	58
14.4	30.6	22.3	23.5	.0	58	59
16.3	33.8	24.3	23.5	.0	61	63
16.3	35.0	25.3	24.2	.0	61	64
17.8	37.5	27.2	27.5	.0	60	60
20.6	35.0	27.4	27.1	16.0	63	61
19.0	34.0	25.8	25.4	.0	75	78
21.0	34.2	27.2	27.6	.0	66	67
21.6	29.6	24.6	25.3	.0	68	66
19.2	25.6	21.9	21.2	.0	62	66
15.0	32.1	22.7	23.0	.0	70	75
18.0	36.0	26.5	26.7	.0	65	64
16.5	28.6	19.1	18.4	.0	47	48
14.6	20.4	17.4	17.5	.0	46	46
12.8	26.4	18.3	17.2	.0	53	54
15.6	26.7	20.1	18.7	.0	59	61
15.0	20.6	17.8	17.7	.0	75	79
16.9	27.0	20.8	19.9	.0	54	49
16.6	30.6	22.8	24.0	.0	53	49
15.1	29.6	23.4	22.9	.0	50	53
17.0	29.0	22.9	22.6	.0	61	62
18.2	31.0	23.7	23.8	.0	55	54
20.6	29.6	24.2	23.2	.0	46	46
14.0	31.4	23.1	23.4	.0	53	46
11.0	33.4	22.9	23.3	.0	53	48
15.8	35.2	25.4	26.2	.0	49	44
20.5	28.0	22.8	22.6	.0	52	52
13.3	33.8	22.6	23.1	.0	62	64
16.2	26.2	20.0	20.1	.7	73	74
15.9	19.8	17.8	17.4	.0	77	77
15.4	23.4	19.1	18.1	.0	76	81
15.3	34.2	23.9	26.0	.0	62	51
19.8	33.6	26.3	26.6	.5	63	66
20.0	30.6	25.4	26.0	.0	64	68
21.5	29.7	24.4	23.2	.0	65	67
21.3	32.5	25.8	24.1	4.0	69	75
19.4	39.3	28.5	28.3	.0	65	64
23.0	35.0	25.7	25.8	.1	49	50
18.8	25.5	22.0	21.9	.0	63	61
19.2	31.7	24.9	24.9	.0	61	61
19.8	39.0	29.1	29.9	.0	55	54
22.4	40.5	31.4	33.3	1.0	54	48
16.7	33.8	21.1	18.8	.9	62	62
14.5	23.5	18.7	18.9	.0	66	64
16.8	28.2	21.2	19.6	.0	62	67
17.6	33.4	24.6	25.7	.0	58	56
19.4	36.9	28.2	29.2	.0	59	59
23.4	38.5	30.3	31.5	.0	57	52
21.4	43.3	33.2	33.3	.0	43	42
25.9	38.0	31.2	31.3	19.0	57	54
22.1	40.0	30.3	29.9	.0	60	61
22.8	34.2	26.1	26.1	2.0	62	58
19.8	24.4	21.3	20.7	.1	85	89
17.9	33.0	25.4	26.1	.0	69	65
20.6	35.4	27.6	25.5	17.0	63	70
20.1	32.5	25.6	25.7	.0	75	75
20.0	35.4	27.9	28.3	.0	66	63
20.7	37.7	29.4	28.2	.0	58	61
20.4	39.8	30.5	31.6	.0	51	41
21.3	41.0	31.3	34.1	.0	48	37
22.6	39.7	31.7	32.0	.0	49	48
23.4	40.9	31.9	32.4	.0	54	52
24.1	33.7	28.1	27.9	.0	63	63
23.5	36.7	29.1	27.0	16.0	67	76
20.1	26.6	22.6	23.3	6.0	90	93
18.8	24.8	21.3	21.2	3.0	87	85
16.4	24.1	20.2	19.8	3.0	87	93
16.7	22.6	19.4	19.0	.2	77	81
16.0	29.6	22.6	22.5	.0	64	67
15.0	34.9	25.7	27.2	.0	67	66
22.0	35.5	28.7	28.4	5.0	66	63
22.7	34.2	27.5	26.5	.0	64	65
20.0	34.4	27.6	27.0	.0	64	64
22.5	37.1	29.8	30.6	.0	62	58
22.6	33.6	27.9	27.3	.0	67	66
19.8	32.8	25.0	24.1	18.0	75	80
15.9	22.5	18.6	18.5	.0	85	89
14.4	29.2	21.6	20.9	.0	69	71
15.0	33.7	24.5	23.5	.0	62	66
16.8	35.5	26.0	25.5	.0	58	60
18.0	34.6	25.7	24.9	.0	58	60
19.0	34.5	26.9	27.2	.0	62	59
